,Date,Time,CO(GT),C6H6(GT),NOx(GT),NO2(GT)
8631,3/5/05,9:00:00,2.3,8.7,410,185
8632,3/5/05,10:00:00,1.1,3.1,166,121
8633,3/5/05,11:00:00,1.1,5.2,162,117
8634,3/5/05,12:00:00,1.5,5.3,188,133
8635,3/5/05,13:00:00,1.6,6.7,199,136
8636,3/5/05,14:00:00,2.2,8.3,272,162
8637,3/5/05,15:00:00,1.5,5.9,180,132
8638,3/5/05,16:00:00,1.8,7.3,255,162
8639,3/5/05,17:00:00,2.0,8.4,251,159
8640,3/5/05,18:00:00,1.9,7.7,258,156
8641,3/5/05,19:00:00,2.5,9.1,344,177
8642,3/5/05,20:00:00,2.6,10.9,380,185
8643,3/5/05,21:00:00,3.2,10.2,464,199
8644,3/5/05,22:00:00,2.2,7.8,304,166
8645,3/5/05,23:00:00,1.9,7.0,258,152
8646,3/6/05,0:00:00,2.4,9.2,358,170
8647,3/6/05,1:00:00,1.8,4.6,278,160
8648,3/6/05,2:00:00,0.9,2.1,116,100
8649,3/6/05,3:00:00,0.8,1.5,-200,-200
8650,3/6/05,4:00:00,0.7,1.3,60,57
8651,3/6/05,5:00:00,0.6,0.8,51,48
8652,3/6/05,6:00:00,0.5,0.6,33,32
8653,3/6/05,7:00:00,0.6,1.1,80,72
8654,3/6/05,8:00:00,0.6,1.0,103,86
8655,3/6/05,9:00:00,0.7,1.5,93,79
8656,3/6/05,10:00:00,0.7,1.4,108,87
8657,3/6/05,11:00:00,0.9,2.0,107,85
8658,3/6/05,12:00:00,1.0,2.3,122,97
8659,3/6/05,13:00:00,1.0,2.6,122,96
8660,3/6/05,14:00:00,1.4,6.7,156,113
8661,3/6/05,15:00:00,3.0,13.3,246,163
8662,3/6/05,16:00:00,1.5,4.0,205,146
8663,3/6/05,17:00:00,1.7,5.3,257,167
8664,3/6/05,18:00:00,2.3,8.6,228,162
8665,3/6/05,19:00:00,2.5,6.2,321,194
8666,3/6/05,20:00:00,2.1,5.3,270,185
8667,3/6/05,21:00:00,1.5,4.1,203,158
8668,3/6/05,22:00:00,1.4,3.5,201,156
8669,3/6/05,23:00:00,1.4,4.1,207,157
8670,3/7/05,0:00:00,1.4,3.2,180,141
8671,3/7/05,1:00:00,1.2,3.2,140,116
8672,3/7/05,2:00:00,0.9,1.7,93,84
8673,3/7/05,3:00:00,0.6,0.7,-200,-200
8674,3/7/05,4:00:00,0.4,0.5,35,34
8675,3/7/05,5:00:00,0.4,0.6,47,45
8676,3/7/05,6:00:00,0.5,0.8,68,59
8677,3/7/05,7:00:00,0.7,1.7,131,99
8678,3/7/05,8:00:00,1.5,5.2,289,165
8679,3/7/05,9:00:00,1.9,6.6,322,168
8680,3/7/05,10:00:00,1.6,5.5,330,169
8681,3/7/05,11:00:00,1.4,4.4,339,162
8682,3/7/05,12:00:00,1.3,4.4,316,155
8683,3/7/05,13:00:00,1.3,4.3,218,136
8684,3/7/05,14:00:00,1.2,4.5,177,124
8685,3/7/05,15:00:00,1.3,4.5,278,158
8686,3/7/05,16:00:00,1.4,4.8,313,167
8687,3/7/05,17:00:00,1.7,6.3,351,176
8688,3/7/05,18:00:00,2.5,9.6,374,204
8689,3/7/05,19:00:00,3.8,15.0,431,209
8690,3/7/05,20:00:00,4.2,15.4,468,224
8691,3/7/05,21:00:00,2.8,8.9,368,211
8692,3/7/05,22:00:00,1.5,5.0,239,174
8693,3/7/05,23:00:00,1.8,6.5,292,181
8694,3/8/05,0:00:00,1.5,4.4,205,157
8695,3/8/05,1:00:00,1.5,5.3,255,154
8696,3/8/05,2:00:00,1.2,3.1,220,147
8697,3/8/05,3:00:00,0.8,1.9,-200,-200
8698,3/8/05,4:00:00,-200.0,1.7,114,101
8699,3/8/05,5:00:00,0.7,1.9,153,114
8700,3/8/05,6:00:00,0.7,2.8,224,134
8701,3/8/05,7:00:00,1.3,5.5,295,144
8702,3/8/05,8:00:00,3.4,18.3,667,182
8703,3/8/05,9:00:00,5.5,26.3,867,223
8704,3/8/05,10:00:00,4.1,16.3,666,219
8705,3/8/05,11:00:00,3.0,12.3,595,215
8706,3/8/05,12:00:00,1.9,7.4,421,191
8707,3/8/05,13:00:00,1.8,8.1,292,162
8708,3/8/05,14:00:00,2.1,10.8,308,165
8709,3/8/05,15:00:00,2.3,9.7,347,171
8710,3/8/05,16:00:00,2.3,9.9,377,164
8711,3/8/05,17:00:00,2.0,9.6,325,168
8712,3/8/05,18:00:00,3.1,16.5,508,204
8713,3/8/05,19:00:00,5.1,23.4,768,242
8714,3/8/05,20:00:00,5.9,24.2,764,246
8715,3/8/05,21:00:00,3.2,13.3,500,215
8716,3/8/05,22:00:00,2.4,8.4,463,206
8717,3/8/05,23:00:00,1.4,5.4,258,167
8718,3/9/05,0:00:00,1.4,5.2,214,145
8719,3/9/05,1:00:00,1.3,4.6,191,133
8720,3/9/05,2:00:00,1.0,3.2,154,117
8721,3/9/05,3:00:00,0.8,2.2,-200,-200
8722,3/9/05,4:00:00,0.8,2.5,113,90
8723,3/9/05,5:00:00,0.9,2.8,167,112
8724,3/9/05,6:00:00,0.9,3.9,235,120
8725,3/9/05,7:00:00,1.7,7.2,372,141
8726,3/9/05,8:00:00,4.3,20.9,877,190
8727,3/9/05,9:00:00,6.0,27.0,900,215
8728,3/9/05,10:00:00,3.8,18.5,733,215
8729,3/9/05,11:00:00,3.3,14.0,691,235
8730,3/9/05,12:00:00,2.3,10.5,457,194
8731,3/9/05,13:00:00,2.4,11.2,369,159
8732,3/9/05,14:00:00,2.2,10.3,285,123
8733,3/9/05,15:00:00,1.9,8.6,279,121
8734,3/9/05,16:00:00,1.7,7.6,198,102
8735,3/9/05,17:00:00,1.9,10.2,229,114
8736,3/9/05,18:00:00,3.8,17.8,477,168
8737,3/9/05,19:00:00,5.3,25.3,679,207
8738,3/9/05,20:00:00,5.9,24.4,682,199
8739,3/9/05,21:00:00,5.5,20.0,679,192
8740,3/9/05,22:00:00,2.0,7.3,298,148
8741,3/9/05,23:00:00,1.8,6.6,265,137
8742,3/10/05,0:00:00,1.6,5.7,196,123
8743,3/10/05,1:00:00,1.3,4.5,155,109
8744,3/10/05,2:00:00,1.1,4.1,131,98
8745,3/10/05,3:00:00,1.1,4.4,-200,-200
8746,3/10/05,4:00:00,1.0,3.3,165,94
8747,3/10/05,5:00:00,0.8,3.3,169,95
8748,3/10/05,6:00:00,0.9,3.5,224,101
8749,3/10/05,7:00:00,1.3,6.4,249,100
8750,3/10/05,8:00:00,4.1,20.1,863,150
8751,3/10/05,9:00:00,3.9,21.2,665,168
8752,3/10/05,10:00:00,3.5,13.7,670,199
8753,3/10/05,11:00:00,2.7,11.7,500,168
8754,3/10/05,12:00:00,2.3,10.6,428,161
8755,3/10/05,13:00:00,2.3,9.8,-200,-200
8756,3/10/05,14:00:00,2.1,9.1,306,145
8757,3/10/05,15:00:00,2.2,9.2,334,148
8758,3/10/05,16:00:00,1.8,5.9,268,131
8759,3/10/05,17:00:00,1.9,8.6,284,137
8760,3/10/05,18:00:00,2.7,12.7,393,163
8761,3/10/05,19:00:00,4.7,19.8,603,219
8762,3/10/05,20:00:00,5.4,23.8,757,245
8763,3/10/05,21:00:00,4.2,14.6,684,229
8764,3/10/05,22:00:00,2.1,7.6,426,184
8765,3/10/05,23:00:00,1.4,4.9,254,151
8766,3/11/05,0:00:00,1.4,5.2,227,133
8767,3/11/05,1:00:00,1.4,4.8,221,135
8768,3/11/05,2:00:00,1.0,3.2,155,111
8769,3/11/05,3:00:00,0.8,2.4,120,90
8770,3/11/05,4:00:00,-200.0,3.2,134,91
8771,3/11/05,5:00:00,0.7,2.1,128,89
8772,3/11/05,6:00:00,0.6,2.7,148,89
8773,3/11/05,7:00:00,0.2,4.5,233,117
8774,3/11/05,8:00:00,1.5,13.8,470,141
8775,3/11/05,9:00:00,3.5,22.7,679,189
8776,3/11/05,10:00:00,3.0,19.3,796,211
8777,3/11/05,11:00:00,3.0,-200.0,812,235
8778,3/11/05,12:00:00,1.0,9.3,339,162
8779,3/11/05,13:00:00,1.5,12.1,354,172
8780,3/11/05,14:00:00,2.2,14.2,466,182
8781,3/11/05,15:00:00,1.7,12.3,417,180
8782,3/11/05,16:00:00,1.1,10.2,289,156
8783,3/11/05,17:00:00,1.3,10.4,324,168
8784,3/11/05,18:00:00,1.5,13.9,376,181
8785,3/11/05,19:00:00,3.4,23.1,619,226
8786,3/11/05,20:00:00,3.8,22.8,689,231
8787,3/11/05,21:00:00,2.8,13.4,582,222
8788,3/11/05,22:00:00,0.8,6.8,287,165
8789,3/11/05,23:00:00,0.5,6.0,238,151
8790,3/12/05,0:00:00,1.0,5.7,312,174
8791,3/12/05,1:00:00,0.4,3.9,231,145
8792,3/12/05,2:00:00,0.4,4.9,234,147
8793,3/12/05,3:00:00,0.3,4.5,195,134
8794,3/12/05,4:00:00,-200.0,2.3,113,85
8795,3/12/05,5:00:00,-200.0,1.5,73,55
8796,3/12/05,6:00:00,-200.0,1.5,103,65
8797,3/12/05,7:00:00,-200.0,1.8,121,84
8798,3/12/05,8:00:00,0.1,3.3,132,88
8799,3/12/05,9:00:00,0.2,5.8,178,109
8800,3/12/05,10:00:00,0.6,6.2,218,130
8801,3/12/05,11:00:00,0.7,6.7,246,137
8802,3/12/05,12:00:00,0.6,5.6,252,145
8803,3/12/05,13:00:00,0.3,5.8,208,128
8804,3/12/05,14:00:00,0.5,7.0,219,129
8805,3/12/05,15:00:00,0.2,3.8,160,105
8806,3/12/05,16:00:00,0.4,5.5,191,114
8807,3/12/05,17:00:00,0.7,7.6,270,146
8808,3/12/05,18:00:00,0.9,8.3,285,156
8809,3/12/05,19:00:00,0.8,7.5,289,152
8810,3/12/05,20:00:00,2.4,14.1,550,201
8811,3/12/05,21:00:00,3.3,12.4,679,221
8812,3/12/05,22:00:00,0.9,5.8,314,157
8813,3/12/05,23:00:00,0.1,3.9,166,114
8814,3/13/05,0:00:00,0.1,2.8,157,107
8815,3/13/05,1:00:00,0.1,3.1,173,113
8816,3/13/05,2:00:00,0.2,3.3,184,118
8817,3/13/05,3:00:00,-200.0,2.0,93,69
8818,3/13/05,4:00:00,-200.0,2.5,85,63
8819,3/13/05,5:00:00,-200.0,2.0,79,61
8820,3/13/05,6:00:00,-200.0,0.9,55,42
8821,3/13/05,7:00:00,-200.0,1.6,98,68
8822,3/13/05,8:00:00,-200.0,2.1,190,120
8823,3/13/05,9:00:00,0.1,3.0,166,112
8824,3/13/05,10:00:00,0.3,5.0,260,148
8825,3/13/05,11:00:00,1.0,7.7,362,160
8826,3/13/05,12:00:00,1.6,10.1,415,164
8827,3/13/05,13:00:00,1.4,8.5,358,159
8828,3/13/05,14:00:00,0.3,2.8,170,110
8829,3/13/05,15:00:00,0.1,3.3,130,82
8830,3/13/05,16:00:00,0.3,5.0,177,102
8831,3/13/05,17:00:00,0.5,5.6,233,119
8832,3/13/05,18:00:00,0.8,7.1,282,135
8833,3/13/05,19:00:00,3.2,16.7,583,215
8834,3/13/05,20:00:00,2.8,12.5,566,211
8835,3/13/05,21:00:00,1.0,6.6,323,172
8836,3/13/05,22:00:00,0.9,8.3,318,166
8837,3/13/05,23:00:00,0.9,7.1,336,168
8838,3/14/05,0:00:00,0.4,3.8,196,134
8839,3/14/05,1:00:00,0.4,5.2,193,122
8840,3/14/05,2:00:00,0.3,5.3,192,123
8841,3/14/05,3:00:00,0.1,3.8,147,104
8842,3/14/05,4:00:00,-200.0,2.8,122,90
8843,3/14/05,5:00:00,0.8,2.9,117,85
8844,3/14/05,6:00:00,1.0,4.4,201,103
8845,3/14/05,7:00:00,1.6,7.5,318,127
8846,3/14/05,8:00:00,3.5,15.7,658,163
8847,3/14/05,9:00:00,4.0,22.9,680,155
8848,3/14/05,10:00:00,3.5,10.8,497,170
8849,3/14/05,11:00:00,1.6,6.1,290,141
8850,3/14/05,12:00:00,1.5,7.0,230,123
8851,3/14/05,13:00:00,1.5,7.1,215,124
8852,3/14/05,14:00:00,1.7,8.1,226,126
8853,3/14/05,15:00:00,1.6,7.7,240,128
8854,3/14/05,16:00:00,2.4,10.8,391,158
8855,3/14/05,17:00:00,3.4,14.4,492,177
8856,3/14/05,18:00:00,5.4,25.4,700,225
8857,3/14/05,19:00:00,6.5,29.1,782,234
8858,3/14/05,20:00:00,6.5,28.3,728,227
8859,3/14/05,21:00:00,4.0,14.2,510,192
8860,3/14/05,22:00:00,2.1,8.4,308,158
8861,3/14/05,23:00:00,1.6,7.5,248,149
8862,3/15/05,0:00:00,1.5,5.2,233,140
8863,3/15/05,1:00:00,0.7,2.2,96,79
8864,3/15/05,2:00:00,0.7,2.0,90,69
8865,3/15/05,3:00:00,0.6,1.8,95,72
8866,3/15/05,4:00:00,0.5,1.1,68,58
8867,3/15/05,5:00:00,0.4,1.2,75,59
8868,3/15/05,6:00:00,0.6,2.4,145,88
8869,3/15/05,7:00:00,0.9,3.8,185,110
8870,3/15/05,8:00:00,2.6,14.0,506,151
8871,3/15/05,9:00:00,3.3,18.9,485,158
8872,3/15/05,10:00:00,4.0,15.6,684,194
8873,3/15/05,11:00:00,3.1,13.2,562,181
8874,3/15/05,12:00:00,2.2,10.3,357,161
8875,3/15/05,13:00:00,2.1,9.7,306,143
8876,3/15/05,14:00:00,2.2,10.0,292,142
8877,3/15/05,15:00:00,1.9,10.9,305,146
8878,3/15/05,16:00:00,2.5,12.3,386,166
8879,3/15/05,17:00:00,2.9,14.2,408,172
8880,3/15/05,18:00:00,3.9,21.6,521,196
8881,3/15/05,19:00:00,6.3,30.9,766,243
8882,3/15/05,20:00:00,7.4,33.5,841,248
8883,3/15/05,21:00:00,5.7,19.9,754,233
8884,3/15/05,22:00:00,2.3,8.4,350,174
8885,3/15/05,23:00:00,1.5,6.1,244,149
8886,3/16/05,0:00:00,1.4,5.7,221,134
8887,3/16/05,1:00:00,1.1,4.0,183,123
8888,3/16/05,2:00:00,0.9,2.9,166,111
8889,3/16/05,3:00:00,0.7,2.0,133,93
8890,3/16/05,4:00:00,0.6,1.7,147,97
8891,3/16/05,5:00:00,0.6,1.6,119,86
8892,3/16/05,6:00:00,0.8,3.3,179,99
8893,3/16/05,7:00:00,1.0,3.6,178,99
8894,3/16/05,8:00:00,2.1,10.2,390,129
8895,3/16/05,9:00:00,4.2,25.2,579,161
8896,3/16/05,10:00:00,4.3,16.0,735,202
8897,3/16/05,11:00:00,3.2,13.3,568,200
8898,3/16/05,12:00:00,2.8,11.9,487,194
8899,3/16/05,13:00:00,2.4,10.9,343,173
8900,3/16/05,14:00:00,2.5,11.0,351,169
8901,3/16/05,15:00:00,2.9,17.3,417,188
8902,3/16/05,16:00:00,3.0,12.4,509,211
8903,3/16/05,17:00:00,3.6,17.4,573,210
8904,3/16/05,18:00:00,3.5,17.5,518,193
8905,3/16/05,19:00:00,4.8,26.2,641,227
8906,3/16/05,20:00:00,4.4,23.1,544,223
8907,3/16/05,21:00:00,4.9,23.5,582,229
8908,3/16/05,22:00:00,2.9,13.3,407,194
8909,3/16/05,23:00:00,2.1,10.5,327,171
8910,3/17/05,0:00:00,1.6,6.3,221,147
8911,3/17/05,1:00:00,1.2,4.4,142,111
8912,3/17/05,2:00:00,0.9,3.3,123,104
8913,3/17/05,3:00:00,0.7,2.0,106,90
8914,3/17/05,4:00:00,-200.0,1.9,100,81
8915,3/17/05,5:00:00,0.5,1.4,85,69
8916,3/17/05,6:00:00,0.6,2.3,114,84
8917,3/17/05,7:00:00,1.3,5.9,299,123
8918,3/17/05,8:00:00,3.8,18.9,723,166
8919,3/17/05,9:00:00,5.6,26.1,745,189
8920,3/17/05,10:00:00,4.4,16.2,668,217
8921,3/17/05,11:00:00,3.0,10.8,571,196
8922,3/17/05,12:00:00,2.2,11.1,388,189
8923,3/17/05,13:00:00,2.0,10.2,323,174
8924,3/17/05,14:00:00,2.2,11.9,312,161
8925,3/17/05,15:00:00,2.1,11.8,320,158
8926,3/17/05,16:00:00,2.2,10.9,322,161
8927,3/17/05,17:00:00,1.9,8.6,276,147
8928,3/17/05,18:00:00,2.7,15.0,341,165
8929,3/17/05,19:00:00,3.9,21.3,531,214
8930,3/17/05,20:00:00,5.6,24.8,653,228
8931,3/17/05,21:00:00,4.9,18.4,646,240
8932,3/17/05,22:00:00,2.2,9.1,333,188
8933,3/17/05,23:00:00,1.9,8.1,299,173
8934,3/18/05,0:00:00,1.4,5.9,224,150
8935,3/18/05,1:00:00,1.3,5.1,195,134
8936,3/18/05,2:00:00,1.1,4.5,209,132
8937,3/18/05,3:00:00,0.9,3.2,168,117
8938,3/18/05,4:00:00,0.9,2.8,153,103
8939,3/18/05,5:00:00,0.7,2.0,140,99
8940,3/18/05,6:00:00,0.8,3.3,184,106
8941,3/18/05,7:00:00,1.2,5.4,266,113
8942,3/18/05,8:00:00,2.9,14.5,518,141
8943,3/18/05,9:00:00,5.4,26.5,681,180
8944,3/18/05,10:00:00,4.3,17.6,558,192
8945,3/18/05,11:00:00,3.1,14.9,457,187
8946,3/18/05,12:00:00,2.4,10.3,353,169
8947,3/18/05,13:00:00,2.3,12.0,313,161
8948,3/18/05,14:00:00,2.3,10.4,290,160
8949,3/18/05,15:00:00,2.3,12.9,318,177
8950,3/18/05,16:00:00,3.4,15.1,479,219
8951,3/18/05,17:00:00,3.7,15.8,494,212
8952,3/18/05,18:00:00,4.1,20.1,551,225
8953,3/18/05,19:00:00,5.6,25.6,701,240
8954,3/18/05,20:00:00,5.3,24.0,571,223
8955,3/18/05,21:00:00,4.9,18.3,643,241
8956,3/18/05,22:00:00,2.0,7.2,282,159
8957,3/18/05,23:00:00,1.9,6.8,251,150
8958,3/19/05,0:00:00,2.2,6.8,307,163
8959,3/19/05,1:00:00,1.9,6.4,282,155
8960,3/19/05,2:00:00,1.1,2.7,160,119
8961,3/19/05,3:00:00,1.0,2.9,125,94
8962,3/19/05,4:00:00,0.9,2.2,106,80
8963,3/19/05,5:00:00,0.9,2.5,111,83
8964,3/19/05,6:00:00,0.7,1.9,115,79
8965,3/19/05,7:00:00,1.0,3.6,156,96
8966,3/19/05,8:00:00,2.0,10.1,320,141
8967,3/19/05,9:00:00,2.7,10.9,380,153
8968,3/19/05,10:00:00,2.5,9.9,371,156
8969,3/19/05,11:00:00,2.4,9.7,343,162
8970,3/19/05,12:00:00,2.2,8.9,297,164
8971,3/19/05,13:00:00,2.1,8.5,281,160
8972,3/19/05,14:00:00,1.8,6.6,220,140
8973,3/19/05,15:00:00,1.4,5.4,174,119
8974,3/19/05,16:00:00,2.1,8.7,260,153
8975,3/19/05,17:00:00,1.7,5.8,222,139
8976,3/19/05,18:00:00,1.9,7.6,266,156
8977,3/19/05,19:00:00,2.7,12.4,387,183
8978,3/19/05,20:00:00,3.2,14.7,425,185
8979,3/19/05,21:00:00,3.3,10.5,484,200
8980,3/19/05,22:00:00,2.3,7.3,325,163
8981,3/19/05,23:00:00,1.9,8.5,257,154
8982,3/20/05,0:00:00,1.9,6.8,273,151
8983,3/20/05,1:00:00,1.9,5.9,276,149
8984,3/20/05,2:00:00,1.5,4.3,202,131
8985,3/20/05,3:00:00,1.1,3.5,132,94
8986,3/20/05,4:00:00,-200.0,2.8,85,66
8987,3/20/05,5:00:00,0.8,2.4,87,69
8988,3/20/05,6:00:00,0.6,1.6,70,57
8989,3/20/05,7:00:00,0.7,2.7,113,78
8990,3/20/05,8:00:00,0.7,2.5,112,84
8991,3/20/05,9:00:00,1.0,3.9,140,97
8992,3/20/05,10:00:00,1.5,6.2,214,123
8993,3/20/05,11:00:00,2.4,8.8,334,166
8994,3/20/05,12:00:00,1.6,4.3,203,130
8995,3/20/05,13:00:00,1.2,3.4,163,109
8996,3/20/05,14:00:00,0.9,2.2,110,82
8997,3/20/05,15:00:00,0.9,3.6,107,73
8998,3/20/05,16:00:00,1.1,4.1,135,91
8999,3/20/05,17:00:00,1.4,5.7,187,109
9000,3/20/05,18:00:00,1.7,6.6,240,128
9001,3/20/05,19:00:00,2.9,12.7,398,155
9002,3/20/05,20:00:00,4.0,14.8,585,176
9003,3/20/05,21:00:00,4.0,12.3,590,179
9004,3/20/05,22:00:00,1.9,6.3,295,124
9005,3/20/05,23:00:00,1.5,5.3,209,105
9006,3/21/05,0:00:00,1.5,5.3,183,99
9007,3/21/05,1:00:00,1.6,4.7,177,104
9008,3/21/05,2:00:00,1.1,3.3,126,95
9009,3/21/05,3:00:00,0.8,2.7,100,81
9010,3/21/05,4:00:00,0.7,2.0,83,68
9011,3/21/05,5:00:00,0.6,1.6,84,69
9012,3/21/05,6:00:00,0.7,3.0,113,73
9013,3/21/05,7:00:00,1.3,6.1,270,113
9014,3/21/05,8:00:00,3.2,17.3,487,141
9015,3/21/05,9:00:00,6.1,31.0,723,174
9016,3/21/05,10:00:00,4.3,15.4,614,178
9017,3/21/05,11:00:00,2.6,10.9,395,163
9018,3/21/05,12:00:00,2.0,8.4,310,143
9019,3/21/05,13:00:00,1.8,7.1,259,127
9020,3/21/05,14:00:00,2.1,10.0,251,131
9021,3/21/05,15:00:00,2.1,8.2,261,135
9022,3/21/05,16:00:00,2.0,9.2,241,131
9023,3/21/05,17:00:00,2.6,12.4,317,153
9024,3/21/05,18:00:00,4.5,23.3,505,198
9025,3/21/05,19:00:00,6.4,29.7,669,232
9026,3/21/05,20:00:00,6.0,25.7,638,224
9027,3/21/05,21:00:00,3.8,14.3,433,183
9028,3/21/05,22:00:00,2.1,8.2,252,144
9029,3/21/05,23:00:00,1.2,4.9,154,117
9030,3/22/05,0:00:00,1.3,5.9,152,106
9031,3/22/05,1:00:00,1.5,5.7,181,121
9032,3/22/05,2:00:00,0.9,2.9,109,87
9033,3/22/05,3:00:00,0.7,1.8,73,62
9034,3/22/05,4:00:00,0.5,1.2,83,70
9035,3/22/05,5:00:00,0.6,1.6,90,66
9036,3/22/05,6:00:00,0.7,2.5,151,88
9037,3/22/05,7:00:00,0.9,3.8,191,93
9038,3/22/05,8:00:00,2.2,13.5,403,116
9039,3/22/05,9:00:00,4.7,27.8,555,151
9040,3/22/05,10:00:00,4.5,18.8,551,169
9041,3/22/05,11:00:00,3.1,15.7,473,166
9042,3/22/05,12:00:00,2.8,15.6,388,160
9043,3/22/05,13:00:00,2.4,12.3,296,145
9044,3/22/05,14:00:00,2.5,12.4,283,131
9045,3/22/05,15:00:00,2.0,9.1,256,130
9046,3/22/05,16:00:00,1.7,8.6,234,122
9047,3/22/05,17:00:00,1.7,8.4,215,113
9048,3/22/05,18:00:00,3.3,20.9,454,156
9049,3/22/05,19:00:00,4.5,21.9,605,198
9050,3/22/05,20:00:00,5.8,20.4,529,175
9051,3/22/05,21:00:00,4.3,11.0,354,141
9052,3/22/05,22:00:00,3.0,6.8,195,101
9053,3/22/05,23:00:00,2.8,6.3,161,102
9054,3/23/05,0:00:00,2.7,6.2,187,119
9055,3/23/05,1:00:00,2.4,3.5,156,110
9056,3/23/05,2:00:00,2.2,3.3,116,87
9057,3/23/05,3:00:00,2.0,2.5,83,66
9058,3/23/05,4:00:00,-200.0,2.3,85,65
9059,3/23/05,5:00:00,0.5,1.8,78,63
9060,3/23/05,6:00:00,0.7,3.6,127,71
9061,3/23/05,7:00:00,1.2,6.1,279,103
9062,3/23/05,8:00:00,3.9,22.3,649,144
9063,3/23/05,9:00:00,4.9,27.0,593,158
9064,3/23/05,10:00:00,4.6,19.5,584,169
9065,3/23/05,11:00:00,3.4,15.8,563,184
9066,3/23/05,12:00:00,2.0,10.3,337,143
9067,3/23/05,13:00:00,1.9,11.0,272,133
9068,3/23/05,14:00:00,2.4,11.9,322,141
9069,3/23/05,15:00:00,2.4,11.7,362,153
9070,3/23/05,16:00:00,2.2,12.0,361,149
9071,3/23/05,17:00:00,2.5,12.3,431,159
9072,3/23/05,18:00:00,3.9,23.2,545,181
9073,3/23/05,19:00:00,6.2,32.6,796,227
9074,3/23/05,20:00:00,7.2,32.0,874,230
9075,3/23/05,21:00:00,3.9,18.8,551,194
9076,3/23/05,22:00:00,2.4,12.1,393,172
9077,3/23/05,23:00:00,2.3,13.0,369,158
9078,3/24/05,0:00:00,1.9,9.9,314,144
9079,3/24/05,1:00:00,1.7,8.1,294,133
9080,3/24/05,2:00:00,0.9,3.8,165,109
9081,3/24/05,3:00:00,0.7,3.1,143,94
9082,3/24/05,4:00:00,0.5,2.0,93,73
9083,3/24/05,5:00:00,0.4,2.2,111,76
9084,3/24/05,6:00:00,0.4,2.3,105,74
9085,3/24/05,7:00:00,0.7,4.9,173,73
9086,3/24/05,8:00:00,3.1,19.8,541,107
9087,3/24/05,9:00:00,3.4,15.0,581,115
9088,3/24/05,10:00:00,3.5,18.1,591,132
9089,3/24/05,11:00:00,3.2,15.3,653,155
9090,3/24/05,12:00:00,3.2,17.8,690,140
9091,3/24/05,13:00:00,3.3,17.3,602,147
9092,3/24/05,14:00:00,3.0,14.1,489,161
9093,3/24/05,15:00:00,2.0,10.3,288,123
9094,3/24/05,16:00:00,2.3,11.0,323,142
9095,3/24/05,17:00:00,2.2,10.3,301,143
9096,3/24/05,18:00:00,2.7,14.6,335,153
9097,3/24/05,19:00:00,5.9,30.8,659,200
9098,3/24/05,20:00:00,7.5,35.5,847,232
9099,3/24/05,21:00:00,5.0,24.2,691,201
9100,3/24/05,22:00:00,4.0,17.8,590,175
9101,3/24/05,23:00:00,2.7,11.9,449,159
9102,3/25/05,0:00:00,2.0,9.3,316,135
9103,3/25/05,1:00:00,1.5,6.3,239,128
9104,3/25/05,2:00:00,1.0,4.0,165,109
9105,3/25/05,3:00:00,1.0,4.1,152,101
9106,3/25/05,4:00:00,0.9,4.1,144,96
9107,3/25/05,5:00:00,0.8,3.3,126,87
9108,3/25/05,6:00:00,0.6,2.5,132,81
9109,3/25/05,7:00:00,1.0,5.4,228,100
9110,3/25/05,8:00:00,3.2,17.4,580,146
9111,3/25/05,9:00:00,4.3,22.9,564,158
9112,3/25/05,10:00:00,2.7,11.1,369,136
9113,3/25/05,11:00:00,1.6,9.5,260,117
9114,3/25/05,12:00:00,1.4,13.6,371,140
9115,3/25/05,13:00:00,2.3,17.0,513,169
9116,3/25/05,14:00:00,2.1,15.8,471,163
9117,3/25/05,15:00:00,1.4,14.3,378,144
9118,3/25/05,16:00:00,3.4,17.5,445,153
9119,3/25/05,17:00:00,3.8,17.8,483,164
9120,3/25/05,18:00:00,4.9,24.3,530,174
9121,3/25/05,19:00:00,5.7,27.2,649,196
9122,3/25/05,20:00:00,5.5,23.7,604,189
9123,3/25/05,21:00:00,3.9,16.7,486,155
9124,3/25/05,22:00:00,3.1,14.0,402,137
9125,3/25/05,23:00:00,2.0,10.1,268,117
9126,3/26/05,0:00:00,2.5,12.1,350,128
9127,3/26/05,1:00:00,2.2,10.5,312,124
9128,3/26/05,2:00:00,1.5,7.2,243,108
9129,3/26/05,3:00:00,1.2,6.4,202,89
9130,3/26/05,4:00:00,-200.0,6.0,181,92
9131,3/26/05,5:00:00,0.8,5.3,139,84
9132,3/26/05,6:00:00,0.1,4.9,156,83
9133,3/26/05,7:00:00,1.1,5.7,175,80
9134,3/26/05,8:00:00,1.7,9.0,281,93
9135,3/26/05,9:00:00,2.1,10.9,322,106
9136,3/26/05,10:00:00,2.3,10.6,369,115
9137,3/26/05,11:00:00,2.1,9.3,366,124
9138,3/26/05,12:00:00,1.9,8.3,301,113
9139,3/26/05,13:00:00,1.7,6.6,232,104
9140,3/26/05,14:00:00,1.3,5.1,156,85
9141,3/26/05,15:00:00,1.3,7.9,169,94
9142,3/26/05,16:00:00,1.6,7.7,203,99
9143,3/26/05,17:00:00,2.2,10.7,260,112
9144,3/26/05,18:00:00,2.3,10.5,289,122
9145,3/26/05,19:00:00,2.2,10.9,273,119
9146,3/26/05,20:00:00,2.0,8.4,263,119
